statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,v5_compatible,needs_repair
S0221,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,167,0.75 constant justification,\text{first crossing}\Rightarrow Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0222,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,174,first-crossing obstruction definition,ThresholdRelevance is the statement that a true first-crossing obstruction must have enough R2Q size to be dangerous.,theorem_or_unspecified,True,False
S0223,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,180,0.75 constant justification,## 6. What \(Q_{\rm R2Q}>0.75\) Must Mean,theorem_or_unspecified,True,False
S0224,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,182,0.75 constant justification,The proof must clarify what the threshold \(0.75\) measures.,theorem_or_unspecified,True,False
S0225,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,192,continuous/discrete scope statement,2. **Endpoint obstruction energy**,theorem_or_unspecified,True,False
S0226,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,194,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0227,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,196,continuous/discrete scope statement,means the local row has enough endpoint motion to threaten a first crossing.,theorem_or_unspecified,True,False
S0228,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,198,Q_R2Q threshold meaning,3. **First-crossing relevance score**,theorem_or_unspecified,True,False
S0229,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,200,0.75 constant justification,Q_{\rm R2Q}\le0.75,theorem_or_unspecified,True,False
S0230,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,208,continuous/discrete scope statement,## 7. Candidate Proof Strategy A — Normalized Envelope Geometry,candidate_set,True,False
S0231,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,221,0.75 constant justification,Q_{\rm R2Q}>0.75.,theorem_or_unspecified,True,False
S0232,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,232,0.75 constant justification,A first crossing must consume more than \(0.75M(J)\).,theorem_or_unspecified,True,False
S0233,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,239,0.75 constant justification,Q_{\rm R2Q}>0.75.,theorem_or_unspecified,True,False
S0234,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,242,threshold relevance definition,This is the cleanest proof if \(Q_{\rm R2Q}\) was originally designed as a threshold relevance score.,theorem_or_unspecified,True,False
S0235,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,246,continuous/discrete scope statement,## 8. Candidate Proof Strategy B — Contrapositive Harmlessness,candidate_set,True,False
S0236,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,251,0.75 constant justification,Q_{\rm R2Q}\le0.75,theorem_or_unspecified,True,False
S0237,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,253,first-crossing obstruction definition,\text{not a first-crossing obstruction}.,theorem_or_unspecified,True,False
S0238,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,258,continuous/discrete scope statement,### Upper candidate,candidate_set,True,False
S0239,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,273,0.75 constant justification,Q_{\rm R2Q}\le0.75,theorem_or_unspecified,True,False
S0240,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,275,continuous/discrete scope statement,\text{endpoint remains inside envelope}.,theorem_or_unspecified,True,False
S0241,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,278,continuous/discrete scope statement,### Lower candidate,candidate_set,True,False
S0242,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,280,0.75 constant justification,"If \(E_\theta<0\) and \(Q_{\rm R2Q}\le0.75\), O2 says safe:",theorem_or_unspecified,True,False
S0243,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,292,first-crossing obstruction definition,Therefore lower subthreshold rows cannot be first-crossing obstructions.,theorem_or_unspecified,True,False
S0244,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,292,subthreshold non-obstruction statement,Therefore lower subthreshold rows cannot be first-crossing obstructions.,theorem_or_unspecified,True,False
S0245,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,298,certificate result statement,## 9. Candidate Proof Strategy C — Finite/Empirical ThresholdRelevance Certificate,candidate_set,True,False
S0246,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,298,continuous/discrete scope statement,## 9. Candidate Proof Strategy C — Finite/Empirical ThresholdRelevance Certificate,candidate_set,True,False
S0247,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,300,certificate result statement,"If the first-crossing candidate universe is finite/certified in the current construction, then the theorem may be certificate-backed:",candidate_set,True,False
S0248,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,300,continuous/discrete scope statement,"If the first-crossing candidate universe is finite/certified in the current construction, then the theorem may be certificate-backed:",candidate_set,True,False
S0249,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,303,threshold relevance definition,"10140\text{ threshold relevance rows},\quad0\text{ failures}.",theorem_or_unspecified,True,False
S0250,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,303,certificate result statement,"10140\text{ threshold relevance rows},\quad0\text{ failures}.",theorem_or_unspecified,True,False
S0251,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,310,first-crossing obstruction definition,\text{all audited first-crossing obstruction candidates satisfy }Q_{\rm R2Q}>0.75.,candidate_set,True,False
S0252,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,310,0.75 constant justification,\text{all audited first-crossing obstruction candidates satisfy }Q_{\rm R2Q}>0.75.,candidate_set,True,False
S0253,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,310,certificate result statement,\text{all audited first-crossing obstruction candidates satisfy }Q_{\rm R2Q}>0.75.,candidate_set,True,False
S0254,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,310,continuous/discrete scope statement,\text{all audited first-crossing obstruction candidates satisfy }Q_{\rm R2Q}>0.75.,candidate_set,True,False
S0255,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,314,certificate result statement,This is acceptable for the current certificate assembly but must be labeled as audited/certificate-backed rather than symbolic.,candidate_set,True,False
S0256,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,318,FullFCL threshold statement,## 10. Candidate Proof Strategy D — FullFCL Encapsulation,candidate_set,True,False
S0257,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,318,continuous/discrete scope statement,## 10. Candidate Proof Strategy D — FullFCL Encapsulation,candidate_set,True,False
S0258,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,320,FullFCL threshold statement,FullFCL may already encode:,theorem_or_unspecified,True,False
S0259,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,328,FullFCL threshold statement,"If so, the job is to update FullFCL to v5 language and remove outdated dependencies.",theorem_or_unspecified,True,False
S0260,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,333,FullFCL threshold statement,Prime_Mesh_R2Q_FullFCL_Formal_Proof_Skeleton_v1.md,theorem_or_unspecified,True,False
S0261,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,334,FullFCL threshold statement,Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,theorem_or_unspecified,True,False
S0262,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,335,FullFCL threshold statement,Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,theorem_or_unspecified,True,False
S0263,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,344,first-crossing obstruction definition,### Lemma 1 — First-crossing obstruction definition,theorem_or_unspecified,True,False
S0264,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,346,first-crossing obstruction definition,Define exactly what it means for a covered row to be a first-crossing obstruction.,theorem_or_unspecified,True,False
S0265,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,350,0.75 constant justification,Define \(Q_{\rm R2Q}\) so that the number \(0.75\) corresponds to the first-crossing danger threshold.,theorem_or_unspecified,True,False
S0266,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,352,subthreshold non-obstruction statement,### Lemma 3 — Subthreshold non-obstruction,theorem_or_unspecified,True,False
S0267,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,357,0.75 constant justification,Q_{\rm R2Q}\le0.75,theorem_or_unspecified,True,False
S0268,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,359,first-crossing obstruction definition,\text{row cannot be first-crossing obstruction}.,theorem_or_unspecified,True,False
S0269,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,362,certificate result statement,### Lemma 4 — Finite/certificate validation,theorem_or_unspecified,True,False
S0270,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,364,certificate result statement,"If the proof is certificate-backed, show every candidate row is included and has no failures.",candidate_set,True,False
S0271,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,364,continuous/discrete scope statement,"If the proof is certificate-backed, show every candidate row is included and has no failures.",candidate_set,True,False
S0272,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,368,threshold relevance definition,Prove the threshold relevance theorem does not rely on:,theorem_or_unspecified,True,False
S0273,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,371,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0274,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,373,0.75 constant justification,Q_{\Delta D}>0.75.,theorem_or_unspecified,True,False
S0275,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,390,threshold relevance definition,"\text{extract the exact threshold relevance definition, verify row coverage, and identify whether the result is symbolic, FullFCL-backed, or certificate-backed.}",theorem_or_unspecified,True,False
S0276,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,390,FullFCL threshold statement,"\text{extract the exact threshold relevance definition, verify row coverage, and identify whether the result is symbolic, FullFCL-backed, or certificate-backed.}",theorem_or_unspecified,True,False
S0277,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance_Proof_Attack_v1.md,390,certificate result statement,"\text{extract the exact threshold relevance definition, verify row coverage, and identify whether the result is symbolic, FullFCL-backed, or certificate-backed.}",theorem_or_unspecified,True,False
