candidate_id,block_id,E_theta,E_theta_sign,DeltaD,DeltaD_sign,Q_delta_D,Q_R2Q,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,row_status
hexc_00583,584,12.987969471727038,positive,-13.66461940672707,negative,0.06983742024771178,0.0716596292835551,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00584,585,18.002337755298377,positive,-18.678987690298527,negative,0.05172961779070421,0.0529724911905533,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00585,586,16.229047723692176,positive,-16.905697658692134,negative,0.05695220587271562,0.0591456035531357,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00586,587,14.056597916739856,positive,-14.73324785173986,negative,0.06498973846374995,0.0670778427952545,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00587,588,17.503415262373498,positive,-18.18006519737355,negative,0.053099648375357425,0.0546879388476579,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00588,589,18.00372394863652,positive,-18.680373883636094,negative,0.051725909779297634,0.0533955975603065,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00589,590,16.22903402699197,positive,-16.9056839619916,negative,0.05695225028248011,0.059405209494254,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00590,591,12.988247158814184,positive,-13.664897093814147,negative,0.06983606667871887,0.0720415041049189,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00591,592,16.242221126023114,positive,-16.91887106102331,negative,0.056909524863303425,0.0592419667918848,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00592,593,16.250154353298075,positive,-16.92680428829817,negative,0.05688385253413798,0.0594288049849526,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00593,594,14.778069767607407,positive,-15.454719702607465,negative,0.06208024019960602,0.0629010542370778,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00594,595,18.01193678914428,positive,-18.688586724143534,negative,0.051703951658141,0.0540405158920827,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00595,596,18.0493102938232,positive,-18.72596022882317,negative,0.05160426354480126,0.0530090126830941,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00596,597,18.04926019228144,positive,-18.725910127281168,negative,0.051604396925770395,0.0528707607606841,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00597,598,19.220531115046366,positive,-19.89718105004613,negative,0.04866384659934747,0.0500097816638249,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00598,599,14.007394890241423,positive,-14.684044825241472,negative,0.06519812120628088,0.0680363504019927,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00599,600,16.49522052553676,positive,-17.17187046053641,negative,0.05610205394505108,0.0573656258538636,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00600,601,11.35073992833084,positive,-12.027389863330823,negative,0.07884704744156881,0.0819644318764493,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00601,602,14.003700566633828,positive,-14.680350501633823,negative,0.06521382118160565,0.0679109811235516,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00602,603,14.003338431458957,positive,-14.679988366458929,negative,0.06521536057460058,0.0689578925494887,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00603,604,17.503030453065875,positive,-18.17968038806612,negative,0.05310073305208039,0.0548036969719685,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00604,605,17.502715843955013,positive,-18.17936577895489,negative,0.05310161988573527,0.0552486098001437,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00605,606,18.00501020070247,positive,-18.68166013570226,negative,0.051722469582073716,0.0534127556850271,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00606,607,17.505350156516258,positive,-18.182000091515874,negative,0.05309419508647805,0.0538377238745202,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00607,608,37.44053674605736,positive,-39.79383661605789,negative,0.05619288739961062,0.0575299398750813,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00608,609,14.768557039858733,positive,-15.445206974858593,negative,0.062116907421921795,0.0632807219153433,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00609,610,16.496630409077497,positive,-17.173280344077284,negative,0.056097618344591295,0.0572432765201052,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00610,611,15.363978611040649,positive,-16.04062854604058,negative,0.059902310729533656,0.0624350554689092,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00611,612,18.005529469556407,positive,-18.682179404556337,negative,0.051721080880279165,0.0533176291738061,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00612,613,14.055200155417774,positive,-14.731850090417764,negative,0.06499563983280318,0.0671373968539844,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00613,614,18.002305871062745,positive,-18.67895580606273,negative,0.05172970308600389,0.0522469832588965,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00614,615,15.362812574599436,positive,-16.03946250959939,negative,0.0599064933944401,0.0613475132513681,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00615,616,16.495337839510107,positive,-17.1719877745104,negative,0.05610168483965843,0.058118617673595,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00616,617,16.33966126036794,positive,-17.01631119536796,negative,0.05659579975059635,0.0587249591196037,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00617,618,16.525213613101332,positive,-17.2018635481013,negative,0.056007844369933134,0.0573691069320696,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00618,619,18.003696674755687,positive,-18.68034660975627,negative,0.05172598273070915,0.0526954111441211,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00619,620,33.02668443806669,positive,-36.23627316806596,negative,0.05286201703318754,0.0536476402628444,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00620,621,17.51187266444673,positive,-18.188522599447424,negative,0.05307582035317913,0.0542878804108003,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00621,622,17.51331809128396,positive,-18.18996802628408,negative,0.05307175012299176,0.0547045381421748,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00622,623,13.990133745167933,positive,-14.66678368016801,negative,0.06527154176164625,0.0665491911550268,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00623,624,15.705481513327612,positive,-16.382131448327527,negative,0.05870193404217428,0.0602231644947032,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00624,625,18.00376911692342,positive,-18.68041905192331,negative,0.05172578896488851,0.053043692849709,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00625,626,16.49538425672311,positive,-17.172034191723014,negative,0.05610153879834616,0.058475346315823,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00626,627,17.502836979628164,positive,-18.179486914627887,negative,0.05310127841979776,0.0539266504041357,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00627,628,18.00647852678356,positive,-18.68312846178378,negative,0.05171854297060068,0.0535047767229565,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00628,629,19.21937758222657,positive,-19.896027517226685,negative,0.048666577792911954,0.0500161652626329,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00629,630,16.24461395281611,positive,-16.921263887816167,negative,0.056901779114104226,0.058579513692382,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00630,631,17.503018517484747,positive,-18.179668452484293,negative,0.05310076669606598,0.0547495290911708,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00631,632,16.49537356077376,positive,-17.17202349577383,negative,0.056101572450676006,0.0580400668049056,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00632,633,15.908752907956416,positive,-16.585402842956682,negative,0.05801000048747795,0.059301344400477,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00633,634,16.33968372146117,positive,-17.01633365646103,negative,0.05659572783188499,0.0587468552079326,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00634,635,34.02860303138397,positive,-36.38190290138391,negative,0.06127877425264395,0.0633755060442757,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00635,636,16.25013069114005,positive,-16.926780626140044,negative,0.056883929071664924,0.0592948192838186,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00636,637,18.00552732994397,positive,-18.682177264943675,negative,0.051721086602178085,0.0529207311887221,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00637,638,16.525292304129255,positive,-17.201942239129494,negative,0.056007597614037175,0.0565828693332161,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00638,639,18.01195549064018,positive,-18.68860542564016,negative,0.05170390167847455,0.053746653892514,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00639,640,16.23058517056709,positive,-16.907235105566997,negative,0.05694722134157766,0.058670038662687,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00640,641,18.049313045761924,positive,-18.725962980761324,negative,0.05160425621857296,0.0527700079995033,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00641,642,15.685701320325355,positive,-16.362351255325393,negative,0.05877014753417266,0.0597908065041726,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00642,643,16.52578472916971,positive,-17.202434664169687,negative,0.05600605353840388,0.0577667541715999,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00643,644,17.511341194135333,positive,-18.1879911291353,negative,0.05307731709675776,0.0543575136108819,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00644,645,15.908938028542916,positive,-16.585587963543276,negative,0.05800937777052357,0.0601268944145263,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00645,646,14.423918139790043,positive,-15.10056807479009,negative,0.06347516848173976,0.0655616696833343,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00646,647,12.984854096749215,positive,-13.661504031749246,negative,0.06985260955062925,0.0713029062187651,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00647,648,15.363775110358976,positive,-16.040425045358916,negative,0.059903040660513975,0.0624796157859059,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00648,649,17.511388868708924,positive,-18.18803880370888,negative,0.05307718283066308,0.0546385149744283,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00649,650,18.01203154421586,positive,-18.68868147921603,negative,0.051703698426611926,0.0538199983464121,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00650,651,16.229044299534714,positive,-16.90569423453462,negative,0.05695221697509334,0.0577692159185545,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00651,652,16.49546179893472,positive,-17.1721117339348,negative,0.056101294830930064,0.0588197708884661,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00652,653,16.227869780529264,positive,-16.904519715529204,negative,0.05695602545299835,0.0590425078700368,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00653,654,17.510910960747644,positive,-18.187560895748,negative,0.05307852879550702,0.0553579920235929,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00654,655,17.512056348000765,positive,-18.1887062830001,negative,0.05307530307733536,0.0552176978121025,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00655,656,12.988671113968772,positive,-13.665321048968847,negative,0.06983400023597723,0.0719034765237246,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00656,657,18.005522003180605,positive,-18.682171938180545,negative,0.051721100847383135,0.0532267242816651,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00657,658,19.219425199597183,positive,-19.896075134598505,negative,0.04866646504427899,0.0500425677380953,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00658,659,16.525056065534326,positive,-17.201706000534614,negative,0.05600833840726253,0.0569943124153184,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_00659,660,17.513441485790604,positive,-18.19009142078994,negative,0.05307140268080624,0.0544002260223994,False,True,True,False,False,sign_inconsistent_positive_harmless
