file_name,file_path,line,term_class,snippet
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,71,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,87,firstcrossing,for a post-\(P_0\) first crossing candidate \(x_c\).
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,104,rh_scale,\sqrt h\log^2p^*
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,106,rh_scale,C_{\rm sc}\sqrt{x_c}\log^2x_c.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,199,firstcrossing,show that negative-channel dangerous rows are either locally repaid or cannot persist into a first-crossing tail obstruction.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,205,theta_envelope,Assume for contradiction that the theta envelope fails after \(P_0\).
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,210,rh_scale,|\theta(x_1)-x_1|>C_\theta\sqrt{x_1}\log^2x_1.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,225,firstcrossing,carries the first-crossing sign and scale.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,255,firstcrossing,Therefore it cannot support a surviving first crossing.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,289,firstcrossing,Thus the row cannot support a surviving first crossing.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,323,firstcrossing,\text{not a surviving first-crossing obstruction.}
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,333,firstcrossing,### FFCL-1 — first-crossing localization
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,336,firstcrossing,\text{post-}P_0\text{ first crossing}
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,347,firstcrossing,and the sign is the relevant first-crossing sign.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,352,rh_scale,\sqrt h\log^2p^*
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,354,rh_scale,C_{\rm sc}\sqrt{x_c}\log^2x_c.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,402,firstcrossing,\text{cannot support a forbidden first crossing.}
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,471,rh_scale,C_\theta\sqrt{x}\log^2x.
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,475,theta_envelope,Together with the finite theta-envelope certificate:
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,483,rh_scale,"C_{\theta,\rm finite}\sqrt{x}\log^2x,"
Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Formal_Theorem_Target_v1.md,489,theta_envelope,this gives the global theta envelope.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,166,finite_zone,\text{subthreshold rows are non-surviving / harmless / repaid / finite-certified}.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,210,firstcrossing,Then no post-\(P_0\) first crossing survives.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,218,rh_scale,C_\theta\sqrt{x}\log^2x
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,228,firstcrossing,"Assume, for contradiction, that a post-\(P_0\) first crossing exists."
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,236,firstcrossing,be the first crossing.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,253,rh_scale,\sqrt h\log^2p^*
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,255,rh_scale,C_{\rm sc}\sqrt{x_c}\log^2x_c.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,258,threshold_relevance,Now split by threshold relevance.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,274,finite_zone,"is harmless, repaid, finite-certified, or non-surviving."
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,276,firstcrossing,Thus it cannot support a surviving first crossing.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,280,threshold_relevance,### Case 2 — Threshold-relevant row
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,310,firstcrossing,Therefore no post-\(P_0\) first crossing survives.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,352,threshold_relevance,and why threshold-relevant R2Q rows occur only on the negative theta side.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,386,finite_zone,while over-energy rows are finite-certified / non-surviving / non-dangerous.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,434,theta_envelope,The global classical bridge remains standard once the theta envelope is proven.
Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FullFCL_Reclosure_Update_v2.md,450,theta_envelope,\text{update the global theta-envelope closure using FullFCL v2 plus the finite theta certificate.}
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,7,firstcrossing,"**Purpose:** Locate, validate, and update the global first-crossing/RH bridge layer connecting the closed local R2Q obstruction stack to an RH-scale prime-counting bound."
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,7,rh_scale,"**Purpose:** Locate, validate, and update the global first-crossing/RH bridge layer connecting the closed local R2Q obstruction stack to an RH-scale prime-counting bound."
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,20,direct_sign,"Q_{\rm R2Q}>0.75\Rightarrow E_\theta<0,"
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,45,rh_scale,\text{RH-scale prime-counting bound}.
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,49,firstcrossing,This audit must find and validate the files that claim the required **first-crossing localization / global bridge**.
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,59,rh_scale,\psi(x)-x=O(\sqrt{x}\log^2x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,59,psi,\psi(x)-x=O(\sqrt{x}\log^2x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,67,rh_scale,\pi(x)-\operatorname{Li}(x)=O(\sqrt{x}\log x).
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,67,pi_li,\pi(x)-\operatorname{Li}(x)=O(\sqrt{x}\log x).
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,71,von_koch,"By von Koch, such a bound is equivalent to RH."
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,81,firstcrossing,### FirstCrossing Localization
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,83,rh_scale,"If a first RH-scale global envelope crossing occurs, then there exists an admissible local R2Q row \(J\) such that:"
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,104,direct_sign,Q_{\rm R2Q}>0.75\Rightarrow E_\theta<0.
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,138,firstcrossing,firstcrossing
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,139,firstcrossing,first crossing
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,140,threshold_relevance,threshold relevance
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,141,threshold_relevance,threshold_relevance
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,142,theta_envelope,theta envelope
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,143,theta_envelope,global theta
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,144,theta_envelope,continuous theta
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,145,theta_envelope,finite continuous theta
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,149,von_koch,von Koch
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,150,psi,psi(x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,151,pi_li,pi(x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,152,pi_li,Li(x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,153,rh_scale,sqrt(x)
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,154,rh_scale,log^2
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,155,rh_scale,RH-scale
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,159,firstcrossing,first violation
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,173,firstcrossing,Prime_Mesh_R2Q_FirstCrossing_ThresholdRelevance*.md
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,175,firstcrossing,prime_mesh_r2q_firstcrossing_threshold_relevance_rows.csv
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,175,threshold_relevance,prime_mesh_r2q_firstcrossing_threshold_relevance_rows.csv
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,185,firstcrossing,### Q1. Does a FirstCrossing Localization theorem exist?
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,190,firstcrossing,\text{global first crossing}
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,192,threshold_relevance,\text{threshold-relevant local row}.
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,206,firstcrossing,firstcrossing_localization_found
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,207,firstcrossing,firstcrossing_localization_file
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,208,firstcrossing,firstcrossing_localization_statement
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,209,firstcrossing,firstcrossing_localization_status
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,217,firstcrossing,\text{first crossing}
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,224,firstcrossing,\text{first crossing}
Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_GlobalBridge_to_RH_Audit_Spec_v1.md,231,firstcrossing,firstcrossing_endpoint_sign_found
