statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,raw_or_oriented,upper_or_lower,v5_compatible,needs_repair
S0375,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,489,negative first crossing sign rule,Prime_Mesh_R2Q_FirstCrossing_LowerCrossing_O2B3_Closure_Target_v1.md,raw_or_unspecified,lower,True,False
S0376,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,492,negative first crossing sign rule,### Outcome D — no lower crossing handling exists,oriented,lower,True,False
S0377,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,527,negative first crossing sign rule,## 14. Proof Skeleton If Lower Crossings Close by O2/B3,raw_or_unspecified,lower,True,False
S0378,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,529,negative first crossing sign rule,Suppose lower crossings produce:,raw_or_unspecified,lower,True,False
S0379,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,535,local direct threshold sign statement,Then they are not contradicted by direct threshold sign.,raw_or_unspecified,both_or_unspecified,True,False
S0380,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,537,negative first crossing sign rule,But a first lower crossing is an escaping negative motion. It must either:,raw_or_unspecified,lower,True,False
S0381,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,549,O2 lower-crossing safety statement,and therefore O2-safe; or,raw_or_unspecified,both_or_unspecified,True,False
S0382,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,551,B3 lower-crossing accumulation statement,"3. form accumulation risk, therefore B3-safe.",raw_or_unspecified,both_or_unspecified,True,False
S0383,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,556,negative first crossing sign rule,\text{lower first crossing},raw_or_unspecified,lower,True,False
S0384,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,558,O2 lower-crossing safety statement,\text{not O2-safe or not B3-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0385,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,558,B3 lower-crossing accumulation statement,\text{not O2-safe or not B3-safe}.,raw_or_unspecified,both_or_unspecified,True,False
S0386,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,569,orientation or reorientation rule,## 15. Proof Skeleton If Reorientation Is Valid,raw_or_unspecified,both_or_unspecified,True,False
S0387,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,574,definition of crossing sign,E_\theta^{\rm out}=\sigma E_\theta.,oriented,both_or_unspecified,True,False
S0388,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,574,orientation or reorientation rule,E_\theta^{\rm out}=\sigma E_\theta.,oriented,both_or_unspecified,True,False
S0389,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,577,definition of crossing sign,First crossing of sign \(\sigma\) gives:,raw_or_unspecified,both_or_unspecified,True,False
S0390,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,580,orientation or reorientation rule,E_\theta^{\rm out}>0.,oriented,both_or_unspecified,True,False
S0391,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,588,orientation or reorientation rule,E_\theta^{\rm out}<0.,oriented,both_or_unspecified,True,False
S0392,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,607,negative first crossing sign rule,"\text{resolve whether the endpoint sign problem is a wording/orientation issue, a lower-crossing O2/B3 issue, or a true missing theorem.}",raw_or_unspecified,lower,True,False
S0393,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,617,negative first crossing sign rule,"The missing layer has been narrowed to endpoint sign orientation, especially lower crossings.",raw_or_unspecified,lower,True,False
S0394,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,619,negative first crossing sign rule,The next audit should determine whether lower crossings can be reoriented or must be closed through O2/B3.,oriented,lower,True,False
S0395,Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,C:\Users\jhegy\source\repos\prime-mesh-theory\docs\RH\notes\claude\repair and close process\Prime_Mesh_R2Q_FirstCrossing_EndpointSign_Proof_Attack_v1.md,619,orientation or reorientation rule,The next audit should determine whether lower crossings can be reoriented or must be closed through O2/B3.,oriented,lower,True,False
