block_id,p_star_proj,depth_bin,y,h,D_y,D_y_plus_h,observed_delta,denom_sqrt_h_logB,Q_max,is_tail,mu_bin,scale_bin,hi,p_star_fcl,theta_local_sign,near_forbidden_R2Q,forbidden_R2Q,finite_certificate_flag,covered_flag,B3_block_pass,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,Q_R2Q,E_theta_local,x,post_P0,source_coordinate,side,p_star,right_endpoint,E_theta,E_theta_sign,post_P0_flag,finite_zone_flag,near_forbidden_flag,forbidden_flag,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_signed,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,candidate_id,right_endpoint_hexc,C_minus_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,endpoint_exclusion_flag,endpoint_exclusion_Q,endpoint_exclusion_harmful_flag,Q_formula_sum,formula_residual,abs_formula_residual,formula_residual_frac,primitive_available_flag,instrumentation_gap_flag,threshold_relevant_flag,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_violation,pos_harm_instrumentation_gap,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_violation,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,formula_residual_cap_violation,threshold_relevant_missing_primitives,positive_missing_primitive_rows_flag,row_status
489,12883709,0.50-0.55,12883708,1,-1803.143842371846,-1819.1919665098708,-16.048124138024832,268.02516758030606,0.0626855439789416,False,>=1.00,p<100M,12883709,12883709,positive,False,False,True,True,True,True,False,False,0.0626855439789416,15.371474203024786,12883709,False,theta_local,positive,12883709,12883709,15.371474203024786,positive,False,True,False,False,-1803.143842371846,-1819.1919665098708,-16.048124138024832,negative,0.05987543738114247,0.0,0.0,12883708,2,0.0,hexc_00488,12883709,False,True,True,True,False,0.0,False,0.05987543738114247,0.0028101065977991363,0.0028101065977991363,0.04482862266846013,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
490,1196177,0.50-0.55,1196176,1,-556.5482996635848,-570.2195907944385,-13.671291130853774,195.84998220068888,0.0723425694553522,False,0.50-1.00,p<100M,1196177,1196177,positive,False,False,True,True,True,True,False,False,0.0723425694553522,12.994641195853822,1196177,False,theta_local,positive,1196177,1196177,12.994641195853822,positive,False,True,False,False,-556.5482996635848,-570.2195907944385,-13.671291130853774,negative,0.06980491382860941,0.0,0.0,1196176,2,0.0,hexc_00489,1196177,False,True,True,True,False,0.0,False,0.06980491382860941,0.0025376556267427824,0.0025376556267427824,0.03507831759153858,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
491,30805079,0.50-0.55,30805078,1,-2804.243542215552,-2821.1633822874974,-16.919840071946055,297.32760609888106,0.059199372758358,False,>=1.00,p<100M,30805079,30805079,positive,False,False,True,True,True,True,False,False,0.059199372758358,16.243190136946268,30805079,False,theta_local,positive,30805079,30805079,16.243190136946268,positive,False,True,False,False,-2804.243542215552,-2821.1633822874974,-16.919840071946055,negative,0.05690638785259345,9.094947017729282e-13,9.094947017729282e-13,30805079,2,3.0588976035762422e-15,hexc_00490,30805079,False,True,True,True,False,0.0,False,0.05690638785259651,0.0022929849057614915,0.0022929849057614915,0.03873326352833289,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
492,40864429,0.50-0.55,40864428,1,-3296.7307914518537,-3313.933211922851,-17.202420470997367,307.1526328804331,0.0574003500361583,False,0.50-1.00,p<100M,40864429,40864429,positive,False,False,True,True,True,True,False,False,0.0574003500361583,16.525770535997356,40864429,False,theta_local,positive,40864429,40864429,16.525770535997356,positive,False,True,False,False,-3296.7307914518537,-3313.933211922851,-17.202420470997367,negative,0.05600609804212176,0.0,0.0,40864428,2,0.0,hexc_00491,40864429,False,True,True,True,False,0.0,False,0.05600609804212176,0.0013942519940365397,0.0013942519940365397,0.02428995630093294,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
493,30776687,0.50-0.55,30776686,1,-2945.7488136172124,-2962.6677315979664,-16.91891798075403,297.2958073616347,0.0575172282560766,False,0.25-0.50,p<100M,30776687,30776687,positive,False,False,True,True,True,True,False,False,0.0575172282560766,16.24226804575415,30776687,False,theta_local,positive,30776687,30776687,16.24226804575415,positive,False,True,False,False,-2945.7488136172124,-2962.6677315979664,-16.91891798075403,negative,0.05690937296055988,0.0,0.0,30776686,2,0.0,hexc_00492,30776687,False,True,True,True,False,0.0,False,0.05690937296055988,0.0006078552955167196,0.0006078552955167196,0.010568229971208683,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
494,3440929,0.50-0.55,3440928,1,-932.3579923236196,-947.0858943096496,-14.727901986029906,226.54018830363407,0.067330432211459,False,>=1.00,p<100M,3440929,3440929,positive,False,False,True,True,True,True,False,False,0.067330432211459,14.05125205102998,3440929,False,theta_local,positive,3440929,3440929,14.05125205102998,positive,False,True,False,False,-932.3579923236196,-947.0858943096496,-14.727901986029906,negative,0.06501231457568117,1.1368683772161603e-13,-1.1368683772161603e-13,3440929,2,5.018396010567469e-16,hexc_00493,3440929,False,True,True,True,False,0.0,False,0.06501231457568167,0.002318117635777328,0.002318117635777328,0.0344289730459031,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
495,33475061,0.50-0.55,33475060,1,-2915.813602777874,-2932.8165639846693,-17.002961206795135,300.2010622871397,0.0589771353560745,False,>=1.00,p<100M,33475061,33475061,positive,False,False,True,True,True,True,False,False,0.0589771353560745,16.326311271795266,33475061,False,theta_local,positive,33475061,33475061,16.326311271795266,positive,False,True,False,False,-2915.813602777874,-2932.8165639846693,-17.002961206795135,negative,0.05663857774937502,0.0,0.0,33475060,2,0.0,hexc_00494,33475061,False,True,True,True,False,0.0,False,0.05663857774937502,0.0023385576066994804,0.0023385576066994804,0.039651936171203245,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
496,7051189,0.50-0.55,7051188,1,-1337.2917242348542,-1352.737080982905,-15.445356748050472,248.6521145559449,0.0641413382477075,False,0.50-1.00,p<100M,7051189,7051189,positive,False,False,True,True,True,True,False,False,0.0641413382477075,14.768706813050487,7051189,False,theta_local,positive,7051189,7051189,14.768706813050487,positive,False,True,False,False,-1337.2917242348542,-1352.737080982905,-15.445356748050472,negative,0.06211632977919188,2.2737367544323206e-13,-2.2737367544323206e-13,7051189,2,9.14424861615543e-16,hexc_00495,7051189,False,True,True,True,False,0.0,False,0.0621163297791928,0.002025008468514701,0.002025008468514701,0.031571035526173755,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
497,109712789,0.50-0.55,109712788,1,-5469.24232844579,-5487.432354880827,-18.190026435037,342.7451094321036,0.0538341563467544,False,0.50-1.00,100M<=p<500M,109712789,109712789,positive,False,False,True,True,True,True,False,False,0.0538341563467544,17.513376500036497,109712789,False,theta_local,positive,109712789,109712789,17.513376500036497,positive,False,True,False,False,-5469.24232844579,-5487.432354880827,-18.190026435037,negative,0.05307158566077329,0.0,0.0,109712788,2,0.0,hexc_00496,109712789,False,True,True,True,False,0.0,False,0.05307158566077329,0.0007625706859811093,0.0007625706859811093,0.01416518317978775,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
498,12784687,0.50-0.55,12784686,1,-1800.0185972163042,-1816.059005835897,-16.04040861959311,267.7725982875965,0.0623343985337305,False,>=1.00,p<100M,12784687,12784687,positive,False,False,True,True,True,True,False,False,0.0623343985337305,15.363758684593112,12784687,False,theta_local,positive,12784687,12784687,15.363758684593112,positive,False,True,False,False,-1800.0185972163042,-1816.059005835897,-16.04040861959311,negative,0.05990309957841611,2.2737367544323206e-13,2.2737367544323206e-13,12784687,2,8.491297350710445e-16,hexc_00497,12784687,False,True,True,True,False,0.0,False,0.059903099578416955,0.002431298955313549,0.002431298955313549,0.03900412954169952,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
499,7047823,0.50-0.55,7047822,1,-1360.0799668641785,-1375.5248461319538,-15.444879267775375,248.6370562909993,0.0635363577559428,False,0.50-1.00,p<100M,7047823,7047823,positive,False,False,True,True,True,True,False,False,0.0635363577559428,14.768229332775425,7047823,False,theta_local,positive,7047823,7047823,14.768229332775425,positive,False,True,False,False,-1360.0799668641785,-1375.5248461319538,-15.444879267775375,negative,0.06211817135455075,0.0,0.0,7047822,2,0.0,hexc_00498,7047823,False,True,True,True,False,0.0,False,0.06211817135455075,0.0014181864013920464,0.0014181864013920464,0.022320864013634745,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
500,30849131,0.50-0.55,30849130,1,-2827.3089975954235,-2844.2302666697847,-16.921269074361135,297.3768892616293,0.0582246638945879,False,0.50-1.00,p<100M,30849131,30849131,positive,False,False,True,True,True,True,False,False,0.0582246638945879,16.244619139361394,30849131,False,theta_local,positive,30849131,30849131,16.244619139361394,positive,False,True,False,False,-2827.3089975954235,-2844.2302666697847,-16.921269074361135,negative,0.05690176232717926,0.0,0.0,30849130,2,0.0,hexc_00499,30849131,False,True,True,True,False,0.0,False,0.05690176232717926,0.0013229015674086422,0.0013229015674086422,0.022720638968456264,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
501,33921049,0.50-0.55,33921048,1,-2934.0822102075044,-2951.0984064366216,-17.016196229117213,300.65986568583816,0.0589798781115919,False,>=1.00,p<100M,33921049,33921049,positive,False,False,True,True,True,True,False,False,0.0589798781115919,16.339546294117334,33921049,False,theta_local,positive,33921049,33921049,16.339546294117334,positive,False,True,False,False,-2934.0822102075044,-2951.0984064366216,-17.016196229117213,negative,0.05659616786664027,0.0,0.0,33921048,2,0.0,hexc_00500,33921049,False,True,True,True,False,0.0,False,0.05659616786664027,0.0023837102449516326,0.0023837102449516326,0.04041565227451934,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
502,3454387,0.50-0.55,3454386,1,-931.2049788469516,-945.9367843573708,-14.731805510419235,226.6577094000773,0.0679790673252031,False,>=1.00,p<100M,3454387,3454387,positive,False,False,True,True,True,True,False,False,0.0679790673252031,14.05515557541925,3454387,False,theta_local,positive,3454387,3454387,14.05515557541925,positive,False,True,False,False,-931.2049788469516,-945.9367843573708,-14.731805510419235,negative,0.06499582806784604,0.0,0.0,3454386,2,0.0,hexc_00501,3454387,False,True,True,True,False,0.0,False,0.06499582806784604,0.002983239257357065,0.002983239257357065,0.04388467472031695,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
503,108585611,0.50-0.55,108585610,1,-5398.381208954416,-5416.560908350706,-18.17969939628984,342.36283936693934,0.0539363070407058,False,0.50-1.00,100M<=p<500M,108585611,108585611,positive,False,False,True,True,True,True,False,False,0.0539363070407058,17.50304946128987,108585611,False,theta_local,positive,108585611,108585611,17.50304946128987,positive,False,True,False,False,-5398.381208954416,-5416.560908350706,-18.17969939628984,negative,0.05310067947183109,0.0,0.0,108585610,2,0.0,hexc_00502,108585611,False,True,True,True,False,0.0,False,0.05310067947183109,0.0008356275688747097,0.0008356275688747097,0.015492858423622895,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
504,109595947,0.50-0.55,109595946,1,-5301.680918935132,-5319.869879821998,-18.18896088686688,342.70565677863004,0.0549182451089935,False,>=1.00,100M<=p<500M,109595947,109595947,positive,False,False,True,True,True,True,False,False,0.0549182451089935,17.51231095186741,109595947,False,theta_local,positive,109595947,109595947,17.51231095186741,positive,False,True,False,False,-5301.680918935132,-5319.869879821998,-18.18896088686688,negative,0.05307458609770191,0.0,0.0,109595946,2,0.0,hexc_00503,109595947,False,True,True,True,False,0.0,False,0.05307458609770191,0.0018436590112915902,0.0018436590112915902,0.0335709745938271,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
505,30816259,0.50-0.55,30816258,1,-2795.71752896381,-2812.6377318970794,-16.920202933269593,297.3401200041287,0.0592946600278837,False,>=1.00,p<100M,30816259,30816259,positive,False,False,True,True,True,True,False,False,0.0592946600278837,16.24355299826949,30816259,False,theta_local,positive,30816259,30816259,16.24355299826949,positive,False,True,False,False,-2795.71752896381,-2812.6377318970794,-16.920202933269593,negative,0.05690521323874709,0.0,0.0,30816258,2,0.0,hexc_00504,30816259,False,True,True,True,False,0.0,False,0.05690521323874709,0.0023894467891366136,0.0023894467891366136,0.04029784112115595,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
506,109494731,0.50-0.55,109494730,1,-5335.16836552347,-5353.356402445812,-18.18803692234178,342.67144819512095,0.0542490598802129,False,0.50-1.00,100M<=p<500M,109494731,109494731,positive,False,False,True,True,True,True,False,False,0.0542490598802129,17.511386987341627,109494731,False,theta_local,positive,109494731,109494731,17.511386987341627,positive,False,True,False,False,-5335.16836552347,-5353.356402445812,-18.18803692234178,negative,0.053077188129153116,0.0,0.0,109494730,2,0.0,hexc_00505,109494731,False,True,True,True,False,0.0,False,0.053077188129153116,0.0011718717510597818,0.0011718717510597818,0.021601696944562477,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
507,33844543,0.50-0.55,33844542,1,-2958.516505269151,-2975.530443537252,-17.013938268100446,300.5815667450674,0.0580375180528237,False,0.50-1.00,p<100M,33844543,33844543,positive,False,False,True,True,True,True,False,False,0.0580375180528237,16.337288333100634,33844543,False,theta_local,positive,33844543,33844543,16.337288333100634,positive,False,True,False,False,-2958.516505269151,-2975.530443537252,-17.013938268100446,negative,0.056603398712504874,4.547473508864641e-13,-4.547473508864641e-13,33844543,2,1.5128916779921823e-15,hexc_00506,33844543,False,True,True,True,False,0.0,False,0.056603398712506386,0.0014341193403173136,0.0014341193403173136,0.02471021140173549,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
508,356287,0.50-0.55,356286,1,-297.17737057509146,-309.63751237491255,-12.460141799821088,163.41766425794674,0.079146666755995,False,0.50-1.00,p<100M,356287,356287,positive,False,False,True,True,True,True,False,False,0.079146666755995,11.78349186482108,356287,False,theta_local,positive,356287,356287,11.78349186482108,positive,False,True,False,False,-297.17737057509146,-309.63751237491255,-12.460141799821088,negative,0.07624721511227432,0.0,0.0,356286,2,0.0,hexc_00507,356287,False,True,True,True,False,0.0,False,0.07624721511227432,0.0028994516437206713,0.0028994516437206713,0.03663390718221309,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
509,187493959,0.50-0.55,187493471,409,-6915.4070908350905,-7231.742962999622,-316.3358721645318,7338.676512738205,0.0527000394631234,False,0.25-0.50,100M<=p<500M,187493880,187493959,negative,False,False,True,True,True,False,True,True,0.0527000394631234,-8.965630290394472,187493880,False,theta_local,negative,187493959,187493880,-8.965630290394472,negative,False,True,False,False,-6915.4070908350905,-7231.742962999622,-316.3358721645318,negative,0.04310530265442926,40.06961971794408,40.06961971794408,187493590,35,0.005460060768231534,hexc_00508,187493880,True,True,True,True,True,0.0,False,0.048565363422660796,0.004134676040462602,0.004134676040462602,0.0784567921121923,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,primitive_full_verified
