block_id,p_star,y,hi,h,prime_log_sum,theta_local_error,theta_local_sum_from_sieve,prime_log_sum_check_delta,theta_local_norm,theta_start_error,theta_end_error,theta_end_norm,theta_pstar_error,theta_pstar_norm,theta_start_sign,theta_end_sign,theta_local_sign,theta_crosses_sign,Q_max,near_forbidden_proxy,post_Q,cp_ratio,d_worst,is_tail,scale_bin,depth_bin,mu_bin,local_theta_sign,endpoint_theta_side,theta_candidate_crossing,theta_positive_candidate,theta_negative_candidate,near_forbidden_R2Q,forbidden_R2Q,B2_active_flag,finite_certificate_flag,covered_flag,B3_block_pass,Q_tail_max_inside,Q_tail_end,Q_local,Q_exc,O2_total_with_o2p4,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,crossing_status,Q_theta,Q_R2Q,E_theta_local,Cplus_value,tail_flag,negative_transfer_near_forbidden_flag,x,post_P0,source_coordinate,side,scale_ratio_local_to_global,scale_ratio_global_to_local,sign_match,scale_compatibility_ok,localization_ok,Q_exc_max,endpoint_line_r2_min
376,15937,15936,15937,1,9.676398728859631,8.676398728859631,9.676398728859567,6.394884621840903e-14,0.092664202109152,-97.5986747954139,-88.92227606655433,-0.0075228044472947,-88.92227606655433,-0.0075228044472947,negative,negative,positive,False,0.1034376505744083,False,0.0,0.1034376505744083,0.5083691241639945,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0334764966559779,0.0,0.1034376505744083,,0.0301511056,True,False,False,positive_harmless,0.092664202109152,0.1034376505744083,8.676398728859631,0.1034376505744083,False,False,15937,False,theta_local,positive,0.007921304600546405,126.24183141890805,True,True,True,,
377,187427707,187426768,187427707,939,914.3472535466526,-24.65274645334739,914.34725356102,-1.4367287803906949e-08,-0.0022171370399401,-7418.270232319832,-7442.922978758812,-0.0014982581653647,-7442.922978758812,-0.0014982581653647,negative,negative,negative,False,0.0744485929586305,False,0.0,0.0744485929586305,0.5085769665318084,False,100M<=p<500M,0.50-0.55,0.10-0.25,negative,negative,True,False,True,False,False,True,True,True,True,0.0343078661272335,0.0,0.0744485929586305,0.0071608480192961,0.0301511056,False,True,True,negative_transferred_repaid,0.0022171370399401,0.0744485929586305,-24.65274645334739,,False,False,187427707,False,theta_local,negative,0.0022382876585917057,446.7700995274145,True,True,True,0.0071608480192961,0.9802092257791636
378,108563563,108563562,108563563,1,18.502846393512364,17.502846393512364,18.502846390008926,3.503437540075538e-09,0.0511247967613676,-5794.378913253546,-5776.876066863537,-0.0016194737749656,-5776.876066863537,-0.0016194737749656,negative,negative,positive,False,0.054274460944475,False,0.0,0.054274460944475,0.50854850812018,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0341940324807201,0.0,0.054274460944475,,0.0301511056,True,False,False,positive_harmless,0.0511247967613676,0.054274460944475,17.502846393512364,0.054274460944475,False,False,108563563,False,theta_local,positive,9.597496356033703e-05,10419.384002905355,True,True,True,,
379,604681513,604678930,604681513,2583,2385.984815618951,-197.01518438104904,2385.984815120697,4.982539394404739e-07,-0.009481260249097,-13045.040697336197,-13242.0558822155,-0.001317105738663,-13242.0558822155,-0.001317105738663,negative,negative,negative,False,0.1005708971627918,False,0.0122966362373173,0.1005708971627917,0.5085435133370222,True,p>=500M,0.50-0.55,0.10-0.25,negative,negative,True,False,True,False,False,True,False,True,True,0.0341740533480887,0.0,0.1005708971627918,0.0026467580587345,0.0301511056,False,True,True,negative_transferred_repaid,0.009481260249097,0.1005708971627918,-197.01518438104904,,True,False,604681513,True,theta_local,negative,0.002066801925852145,483.8393014307352,True,True,True,0.0026467580587345,0.9966739164323224
380,3280747,3280746,3280747,1,15.00358169833306,14.00358169833306,15.003581698518246,-1.8518697686431546e-10,0.0622084290910443,-1098.8627838431858,-1084.8592021446675,-0.0026607073667361,-1084.8592021446675,-0.0026607073667361,negative,negative,positive,False,0.0681975726185681,False,0.0,0.0681975726185681,0.5085012586497992,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0340050345991969,0.0,0.0681975726185681,,0.0301511056,True,False,False,positive_harmless,0.0622084290910443,0.0681975726185681,14.00358169833306,0.0681975726185681,False,False,3280747,False,theta_local,positive,0.0005520947658450374,1811.2832467618089,True,True,True,,
381,22053061,22053060,22053061,1,16.908961971084082,15.908961971084082,16.908961970359087,7.249951750054604e-10,0.055642668408432,-2700.052971754223,-2684.144009783864,-0.0019991136232836,-2684.144009783864,-0.0019991136232836,negative,negative,positive,False,0.0603424434897043,False,0.0,0.0603424434897043,0.508479842412076,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.033919369648304,0.0,0.0603424434897043,,0.0301511056,True,False,False,positive_harmless,0.055642668408432,0.0603424434897043,15.908961971084082,0.0603424434897043,False,False,22053061,False,theta_local,positive,0.00021294407497291775,4696.068674966326,True,True,True,,
382,604365031,604363228,604365031,1803,1658.0143639860646,-144.9856360139354,1658.0143638849258,1.0113876669493038e-07,-0.0083517632529468,-13097.720136761664,-13242.70577287674,-0.0013175834355454,-13242.70577287674,-0.0013175834355454,negative,negative,negative,False,0.0869939928500895,False,0.028712832289133,0.0869939928500895,0.5084790056660465,True,p>=500M,0.50-0.55,0.10-0.25,negative,negative,True,False,True,False,False,True,False,True,True,0.0339160226641861,0.0,0.0869939928500895,0.0064837278787602,0.0301511056,False,True,True,negative_transferred_repaid,0.0083517632529468,0.0869939928500895,-144.9856360139354,,True,False,604365031,True,theta_local,negative,0.0017272221527090932,578.9643205024505,True,True,True,0.0064837278787602,0.985498203523631
383,31019393,31019392,31019393,1,17.250123147500577,16.250123147500577,17.250123146921396,5.791811474864517e-10,0.0546100101027406,-3159.530027717352,-3143.2799045704305,-0.0018966273495843,-3143.2799045704305,-0.0018966273495843,negative,negative,positive,False,0.0578361073290868,False,0.0,0.0578361073290868,0.5084677134586102,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0338708538344407,0.0,0.0578361073290868,,0.0301511056,True,False,False,positive_harmless,0.0546100101027406,0.0578361073290868,16.250123147500577,0.0578361073290868,False,False,31019393,False,theta_local,positive,0.00017954914957096088,5569.505633357417,True,True,True,,
384,30977831,30977830,30977831,1,17.248782377590423,16.248782377590423,17.248782377690077,-9.965361869035404e-11,0.0546139937653505,-3168.7263190336525,-3152.4775366559625,-0.0019037486651841,-3152.4775366559625,-0.0019037486651841,negative,negative,positive,False,0.0578287310274751,False,0.0,0.0578287310274751,0.5084306502104596,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0337226008418385,0.0,0.0578287310274751,,0.0301511056,True,False,False,positive_harmless,0.0546139937653505,0.0578287310274751,16.248782377590423,0.0578287310274751,False,False,30977831,False,theta_local,positive,0.00017966955697467686,5565.7731718064115,True,True,True,,
385,7048859,7048858,7048859,1,15.76837631771867,14.76837631771867,15.768376317806542,-8.787104377461219e-11,0.0593962187793685,-1541.0236243745312,-1526.255248056725,-0.0023120318186664,-1526.255248056725,-0.0023120318186664,negative,negative,positive,False,0.0650198321388196,False,0.0,0.0650198321388196,0.5083783478511937,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0335133914047749,0.0,0.0650198321388196,,0.0301511056,True,False,False,positive_harmless,0.0593962187793685,0.0650198321388196,14.76837631771867,0.0650198321388196,False,False,7048859,False,theta_local,positive,0.0003766522692602738,2654.9687380457044,True,True,True,,
386,4995779,4995778,4995779,1,15.42410391386088,14.42410391386088,15.42410391382873,3.2150282436305127e-11,0.0606301939561755,-1325.267297458835,-1310.8431935450062,-0.0024651834838986,-1310.8431935450062,-0.0024651834838986,negative,negative,positive,False,0.0665766157119201,False,0.0,0.0665766157119201,0.5082704644810365,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.033081857924146,0.0,0.0665766157119201,,0.0301511056,True,False,False,positive_harmless,0.0606301939561755,0.0665766157119201,14.42410391386088,0.0665766157119201,False,False,4995779,False,theta_local,positive,0.0004474024839617651,2235.123933924023,True,True,True,,
387,12802553,12802552,12802553,1,16.365155162126715,15.365155162126715,16.36515516228974,-1.6302337257911859e-10,0.0573715648349869,-2057.9518657028675,-2042.586710540577,-0.0021315324868091,-2042.586710540577,-0.0021315324868091,negative,negative,positive,False,0.061787082836556,False,0.0,0.061787082836556,0.5082304389173754,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0329217556695016,0.0,0.061787082836556,,0.0301511056,True,False,False,positive_harmless,0.0573715648349869,0.061787082836556,15.365155162126715,0.061787082836556,False,False,12802553,False,theta_local,positive,0.0002794806269348971,3578.065538807248,True,True,True,,
388,30333337,30333336,30333337,1,17.22775789669213,16.22775789669213,17.227757897228003,-5.358735677418736e-10,0.0546765369575494,-3111.65135024488,-3095.423592347652,-0.0018936620395561,-3095.423592347652,-0.0018936620395561,negative,negative,positive,False,0.0585540342059468,False,0.0,0.0585540342059468,0.5082114621691353,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.032845848676541,0.0,0.0585540342059468,,0.0301511056,True,False,False,positive_harmless,0.0546765369575494,0.0585540342059468,16.22775789669213,0.0585540342059468,False,False,30333337,False,theta_local,positive,0.00018156824882673592,5507.5708801612345,True,True,True,,
389,12783647,12783646,12783647,1,16.363677333966155,15.363677333966155,16.363677334040403,-7.424816317325167e-11,0.0573764089045026,-2069.222270922736,-2053.858593588695,-0.0021452669396983,-2053.858593588695,-0.0021452669396983,negative,negative,positive,False,0.0620305679197299,False,0.0,0.0620305679197299,0.5082045635617256,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0328182542469024,0.0,0.0620305679197299,,0.0301511056,True,False,False,positive_harmless,0.0573764089045026,0.0620305679197299,15.363677333966155,0.0620305679197299,False,False,12783647,False,theta_local,positive,0.0002796872154214758,3575.4226323611038,True,True,True,,
390,179409773,179409772,179409773,1,19.00518298213642,18.00518298213642,19.00518298149109,6.45332676185717e-10,0.0498486531447188,-7308.305372744799,-7290.300189763308,-0.0015068785553397,-7290.300189763308,-0.0015068785553397,negative,negative,positive,False,0.0528986214654153,False,0.0,0.0528986214654153,0.5081391939207802,False,100M<=p<500M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0325567756831208,0.0,0.0528986214654153,,0.0301511056,True,False,False,positive_harmless,0.0498486531447188,0.0528986214654153,18.00518298213642,0.0528986214654153,False,False,179409773,False,theta_local,positive,7.465810316805883e-05,13394.393341992014,True,True,True,,
391,12807943,12807942,12807943,1,16.36557608330525,15.36557608330525,16.365576082840562,4.646878437597479e-10,0.0573701852758419,-2080.1131813786924,-2064.747605295852,-0.0021540941587833,-2064.747605295852,-0.0021540941587833,negative,negative,positive,False,0.0627475897600344,False,0.0,0.0627475897600344,0.508100034851656,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.032400139406624,0.0,0.0627475897600344,,0.0301511056,True,False,False,positive_harmless,0.0573701852758419,0.0627475897600344,15.36557608330525,0.0627475897600344,False,False,12807943,False,theta_local,positive,0.00027942181346663934,3578.8186598373495,True,True,True,,
392,3439379,3439378,3439379,1,15.050801489797482,14.050801489797482,15.050801489967853,-1.7037038446687802e-10,0.0620271522594587,-1100.8910454078575,-1086.84024391789,-0.0025870596249757,-1086.84024391789,-0.0025870596249757,negative,negative,positive,False,0.0675932165846349,False,0.0,0.0675932165846349,0.508098247313516,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0323929892540642,0.0,0.0675932165846349,,0.0301511056,True,False,False,positive_harmless,0.0620271522594587,0.0675932165846349,14.050801489797482,0.0675932165846349,False,False,3439379,False,theta_local,positive,0.0005392125384154214,1854.5562811626937,True,True,True,,
393,30801247,30801246,30801247,1,17.243065734137215,16.243065734137215,17.243065733462572,6.74642564035821e-10,0.0546309854117089,-3131.121562875808,-3114.8784971423447,-0.0018876783432676,-3114.8784971423447,-0.0018876783432676,negative,negative,positive,False,0.0584941961271208,False,0.0,0.0584941961271208,0.5080861420164491,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0323445680657963,0.0,0.0584941961271208,,0.0301511056,True,False,False,positive_harmless,0.0546309854117089,0.0584941961271208,16.243065734137215,0.0584941961271208,False,False,30801247,False,theta_local,positive,0.0001801838450231939,5549.887115969117,True,True,True,,
394,3277457,3277456,3277457,1,15.002578374778016,14.002578374778016,15.002578374929726,-1.517097558689784e-10,0.0622122922801366,-1079.529460543301,-1065.5268821683712,-0.0026149542874789,-1065.5268821683712,-0.0026149542874789,negative,negative,positive,False,0.0667620359967211,False,0.0,0.0667620359967211,0.508057249453712,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.032228997814848,0.0,0.0667620359967211,,0.0301511056,True,False,False,positive_harmless,0.0622122922801366,0.0667620359967211,14.002578374778016,0.0667620359967211,False,False,3277457,False,theta_local,positive,0.0005523718001695878,1810.3748230684162,True,True,True,,
395,33870359,33870358,33870359,1,17.33805082408824,16.33805082408824,17.338050827383995,-3.295756556553897e-09,0.0543500188864154,-3295.1665630191565,-3278.8285121917725,-0.0018741668836856,-3278.8285121917725,-0.0018741668836856,negative,negative,positive,False,0.0592817646450739,False,0.0,0.0592817646450739,0.5080152159192425,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0320608636769699,0.0,0.0592817646450739,,0.0301511056,True,False,False,positive_harmless,0.0543500188864154,0.0592817646450739,16.33805082408824,0.0592817646450739,False,False,33870359,False,theta_local,positive,0.00017182648266928473,5819.824653715952,True,True,True,,
396,1196399,1196398,1196399,1,13.994826769896724,12.994826769896724,13.994826769921929,-2.520472719425016e-11,0.0663491617331757,-701.5673804145772,-688.5725536446553,-0.0032142276519784,-688.5725536446553,-0.0032142276519784,negative,negative,positive,False,0.073189163234131,False,0.0,0.073189163234131,0.5079986396563028,False,p<100M,0.50-0.55,>=1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.031994558625211,0.0,0.073189163234131,,0.0301511056,True,False,False,positive_harmless,0.0663491617331757,0.073189163234131,12.994826769896724,0.073189163234131,False,False,1196399,False,theta_local,positive,0.0009142437063122484,1093.8002559882677,True,True,True,,
397,7049759,7049758,7049759,1,15.76850398980699,14.76850398980699,15.768503990024328,-2.1733903565746e-10,0.0593957704321283,-1526.45383037813,-1511.6853263881058,-0.0022897774681489,-1511.6853263881058,-0.0022897774681489,negative,negative,positive,False,0.0639775221679599,False,0.0,0.0639775221679599,0.5079871817184038,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0319487268736153,0.0,0.0639775221679599,,0.0301511056,True,False,False,positive_harmless,0.0593957704321283,0.0639775221679599,14.76850398980699,0.0639775221679599,False,False,7049759,False,theta_local,positive,0.0003766282260368012,2655.1382261569734,True,True,True,,
398,39691853,39691852,39691853,1,17.49665651049233,16.49665651049233,17.496656507253647,3.238682211303967e-09,0.0538872225495607,-3540.1996498927474,-3523.7029933854938,-0.0018269997012381,-3523.7029933854938,-0.0018269997012381,negative,negative,positive,False,0.0570431336777607,False,0.0,0.0570431336777607,0.5079818330900457,False,p<100M,0.50-0.55,0.50-1.00,positive,negative,True,True,False,False,False,True,True,True,True,0.0319273323601829,0.0,0.0570431336777607,,0.0301511056,True,False,False,positive_harmless,0.0538872225495607,0.0570431336777607,16.49665651049233,0.0570431336777607,False,False,39691853,False,theta_local,positive,0.00015872645355649234,6300.147061775622,True,True,True,,
