candidate_id,block_id,x,y,h,p_star,E_theta,E_theta_sign,Q_R2Q,near_forbidden_flag,forbidden_flag,negative_transfer_flag,positive_harmless_flag,channel_full,channel_inferred,O2_applicable_flag,B3_applicable_flag,B2_active_flag,finite_certificate_flag,coordinate_available_flag,valid_scale_flag,post_P0_flag,tail_flag,theta_negative_flag,theta_positive_flag,dangerous_coordinate_flag,finite_certificate_excluded_flag,negative_channel_flag,channel_compatible_flag,positive_channel_conflict_flag,finite_certificate_unresolved_flag,missing_channel_flag,failure_type,status
cand_00534,535.0,187510417,187510416.0,1.0,187510417.0,18.04934495916482,positive,0.0531373503880506,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00535,536.0,40837523,40837522.0,1.0,40837523.0,16.52511189809914,positive,0.0582862399690892,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00536,537.0,109705909,109705906.0,3.0,109705961.0,34.026627559532216,positive,0.062945964652692,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00537,538.0,22051937,22051936.0,1.0,22051937.0,15.9089110018039,positive,0.0592227219681117,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00538,539.0,30405239,30405238.0,1.0,30405239.0,16.230125487054703,positive,0.0586840450587244,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00539,540.0,39693659,39693658.0,1.0,39693659.0,16.49670200997844,positive,0.0578586689500238,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00540,541.0,109549709,109549708.0,1.0,109549709.0,17.511888967680907,positive,0.0553866981611319,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00541,542.0,109708373,109708372.0,1.0,109708373.0,17.513336248677327,positive,0.0539226810221447,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00542,543.0,1513361,1513360.0,1.0,1513361.0,13.229843563120635,positive,0.0719137564642965,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00543,544.0,39639179,39639178.0,1.0,39639179.0,16.495328555808953,positive,0.0572991505271071,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00544,545.0,3439529,3439528.0,1.0,3439529.0,14.050845101370722,positive,0.067250622654454,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00545,546.0,109707407,109707406.0,1.0,109707407.0,17.51332744347653,positive,0.0546180793996679,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00546,547.0,187428431,187428430.0,1.0,187428431.0,18.04890762917491,positive,0.0533980768267338,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00547,548.0,187428029,187428028.0,1.0,187428029.0,18.04890548435393,positive,0.0533775287472083,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00548,549.0,180642563,180642562.0,1.0,180642563.0,18.012030846706068,positive,0.0527301641514067,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00549,550.0,7049821,7049820.0,1.0,7049821.0,14.768512784395195,positive,0.0635646765148008,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00550,551.0,178893971,178893970.0,1.0,178893971.0,18.0023038475198,positive,0.0530024887145839,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00551,552.0,40874503,40874502.0,1.0,40874503.0,16.526017028086365,positive,0.0570161561593372,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00552,553.0,30819421,30819420.0,1.0,30819421.0,16.243655601177505,positive,0.0587588750929464,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00553,554.0,180640799,180640798.0,1.0,180640799.0,18.012021081517933,positive,0.05321805432487,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00554,555.0,108537551,108537550.0,1.0,108537551.0,17.502606763234606,positive,0.0546192148320618,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00555,556.0,17641999,17641998.0,1.0,17641999.0,15.685792924117932,positive,0.0598426521833724,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00556,557.0,3290149,3290148.0,1.0,3290149.0,14.00644341046985,positive,0.0675498915325295,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00557,558.0,33912947,33912946.0,1.0,33912947.0,16.33930741684292,positive,0.0574866140386708,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00558,559.0,179412619,179412616.0,3.0,179412683.0,35.01039767912757,positive,0.0619950192191761,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00559,560.0,12421481,12421480.0,1.0,12421481.0,15.334937870516908,positive,0.0622752181913237,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00560,561.0,33413669,33413668.0,1.0,33413669.0,16.32447562572338,positive,0.0587642933105582,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00561,562.0,30819749,30819748.0,1.0,30819749.0,16.243666243760785,positive,0.0580547828799747,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00562,563.0,179149511,179149510.0,1.0,179149511.0,18.003731272155274,positive,0.0531911372632449,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00563,564.0,33919969,33919968.0,1.0,33919969.0,16.339514454972466,positive,0.0572929033583325,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00564,565.0,108548483,108548482.0,1.0,108548483.0,17.50270747906425,positive,0.0548290277819213,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00565,566.0,179410463,179410462.0,1.0,179410463.0,18.00518682807336,positive,0.0529344425052005,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00566,567.0,187494809,187494808.0,1.0,187494809.0,18.04926171765816,positive,0.0533769146537428,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00567,568.0,22049009,22049008.0,1.0,22049009.0,15.90877821553649,positive,0.0601826318256086,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00568,569.0,12801863,12801862.0,1.0,12801863.0,15.365101265173926,positive,0.0618257782739292,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00569,570.0,3457007,3457006.0,1.0,3457007.0,14.055913743778772,positive,0.0670021121055387,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00570,571.0,33876299,33876298.0,1.0,33876299.0,16.338226183292385,positive,0.0575605054459224,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00571,572.0,109707049,109707048.0,1.0,109707049.0,17.513324180245785,positive,0.0553866321277111,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00572,573.0,187422503,187422502.0,1.0,187422503.0,18.04887600060225,positive,0.0527563650979463,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00573,574.0,39640721,39640720.0,1.0,39640721.0,16.495367455958934,positive,0.0571320591561566,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00574,575.0,109549457,109549456.0,1.0,109549457.0,17.511886667352663,positive,0.0540619683285294,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00575,576.0,31038971,31038970.0,1.0,31038971.0,16.2507541019566,positive,0.0595944719958201,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00576,577.0,178897717,178897716.0,1.0,178897717.0,18.002324787078347,positive,0.053307626629905,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00577,578.0,30405371,30405370.0,1.0,30405371.0,16.230129828402376,positive,0.0588782474204922,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00578,579.0,33453479,33453478.0,1.0,33453479.0,16.325666345109337,positive,0.0580210470558037,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00579,580.0,108832879,108832878.0,1.0,108832879.0,17.50532404342507,positive,0.0551944556078763,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00580,581.0,618463,618462.0,1.0,618463.0,12.3349926468749,positive,0.0758472344787391,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00581,582.0,30816061,30816060.0,1.0,30816061.0,16.243546573069203,positive,0.058953267494846,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00582,583.0,108833357,108833356.0,1.0,108833357.0,17.50532843547052,positive,0.0551126535106919,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00583,584.0,1188223,1188222.0,1.0,1188223.0,12.987969471727038,positive,0.0716596292835551,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
cand_00584,585.0,178900037,178900036.0,1.0,178900037.0,18.002337755298377,positive,0.0529724911905533,False,False,False,True,positive_harmless,positive_harmless,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,,pass
