block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
478,12895962,1,12895963,15.372424874617732,positive,,,,0.0621454033244644,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
479,30795048,1,30795049,16.24286448826941,positive,,,,0.0587764106373514,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
480,12422208,1,12422209,15.334996476947772,positive,,,,0.0626318690183186,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
481,33877338,1,33877339,16.33825688275092,positive,,,,0.0574697978033588,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
482,178037332,1,178037333,17.997503822219905,positive,,,,0.0526050690035047,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
483,33453598,1,33453599,16.325669932173774,positive,,,,0.0582047066805612,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
484,33486468,1,33486469,16.326652004753736,positive,,,,0.0590543775726441,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
485,30788266,1,30788267,16.242644233808694,positive,,,,0.0592444114270652,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
486,179621500,3,179621809,35.01272485653976,positive,,,,0.0607185564329466,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
487,109567750,3,109567891,34.02410731121271,positive,,,,0.062415968235633,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
488,108563856,1,108563857,17.502849101599622,positive,,,,0.054996504598093,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
489,12883708,1,12883709,15.371474203024786,positive,,,,0.0626855439789416,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
490,1196176,1,1196177,12.994641195853822,positive,,,,0.0723425694553522,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
491,30805078,1,30805079,16.243190136946268,positive,,,,0.059199372758358,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
492,40864428,1,40864429,16.525770535997356,positive,,,,0.0574003500361583,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
493,30776686,1,30776687,16.24226804575415,positive,,,,0.0575172282560766,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
494,3440928,1,3440929,14.05125205102998,positive,,,,0.067330432211459,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
495,33475060,1,33475061,16.326311271795266,positive,,,,0.0589771353560745,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
496,7051188,1,7051189,14.768706813050487,positive,,,,0.0641413382477075,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
497,109712788,1,109712789,17.513376500036497,positive,,,,0.0538341563467544,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
498,12784686,1,12784687,15.363758684593112,positive,,,,0.0623343985337305,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
499,7047822,1,7047823,14.768229332775425,positive,,,,0.0635363577559428,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
500,30849130,1,30849131,16.244619139361394,positive,,,,0.0582246638945879,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
501,33921048,1,33921049,16.339546294117334,positive,,,,0.0589798781115919,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
502,3454386,1,3454387,14.05515557541925,positive,,,,0.0679790673252031,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
503,108585610,1,108585611,17.50304946128987,positive,,,,0.0539363070407058,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
504,109595946,1,109595947,17.51231095186741,positive,,,,0.0549182451089935,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
505,30816258,1,30816259,16.24355299826949,positive,,,,0.0592946600278837,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
506,109494730,1,109494731,17.511386987341627,positive,,,,0.0542490598802129,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
507,33844542,1,33844543,16.337288333100634,positive,,,,0.0580375180528237,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
508,356286,1,356287,11.78349186482108,positive,,,,0.079146666755995,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
509,187493471,409,187493959,-8.965630290394472,negative,-316.3358721645318,0.04310530265442926,0.005460060768231534,0.0527000394631234,0.048565363422660796,0.004134676040462602,1.0,False,,False,1.0,False,False,,False,False,43.136793432442985,True,primitive_full_pass,negative_transferred_repaid
510,109637958,1,109637959,17.51269421375678,positive,,,,0.0539602066688582,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
511,30824460,1,30824461,16.24381912105483,positive,,,,0.0591672091169923,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
512,3440892,1,3440893,14.051241588684398,positive,,,,0.0667862835392073,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
513,33413518,3,33413579,31.64894233292109,positive,,,,0.0672557489636599,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
514,33925270,1,33925271,16.339670751862588,positive,,,,0.0576781537726849,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
515,17988972,1,17988973,15.70526951702647,positive,,,,0.0612996030095636,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
516,108563100,1,108563101,17.50284213793185,positive,,,,0.0539925958935485,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
517,30819306,1,30819307,16.243651902204352,positive,,,,0.0592365302710272,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
518,179148960,1,179148961,18.00372820208916,positive,,,,0.0522904782391367,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
519,179651308,1,179651309,18.006528357887458,positive,,,,0.0530909043365744,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
520,179378386,3,179378513,35.01001606420933,positive,,,,0.0607122453167207,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
521,3452956,1,3452957,14.054741523355116,positive,,,,0.0671528393559398,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
522,33913888,1,33913889,16.339335193459245,positive,,,,0.0584378328293779,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
523,179152972,1,179152973,18.00375059660964,positive,,,,0.0538687959944211,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
524,179663572,1,179663573,18.00659662113298,positive,,,,0.0534388495763542,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
525,40862020,1,40862021,16.52571160770668,positive,,,,0.0578255929598368,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
526,179146269,4,179146433,34.0074263842422,positive,,,,0.0531778236195784,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
527,113356140,1,113356141,17.546045110777136,positive,,,,0.0543127915521944,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
528,12787050,1,12787051,15.363943576211096,positive,,,,0.0623841782535297,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
529,30775462,1,30775463,16.242228274600745,positive,,,,0.0589936799309258,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
530,30372256,1,30372257,16.229040151020538,positive,,,,0.0585621346261097,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
531,30405520,1,30405521,16.230134761729122,positive,,,,0.0588415207934629,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
532,604687002,1,604687003,19.220221531709992,positive,,,,0.0495970487553804,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
533,1516816,1,1516817,13.232124618225994,positive,,,,0.0719952590113774,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
534,109710430,1,109710431,17.51335500732484,positive,,,,0.0537419808709699,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
535,187510416,1,187510417,18.04934495916482,positive,,,,0.0531373503880506,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
536,40837522,1,40837523,16.52511189809914,positive,,,,0.0582862399690892,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
537,109705906,3,109705961,34.026627559532216,positive,,,,0.062945964652692,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
538,22051936,1,22051937,15.9089110018039,positive,,,,0.0592227219681117,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
539,30405238,1,30405239,16.230125487054703,positive,,,,0.0586840450587244,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
540,39693658,1,39693659,16.49670200997844,positive,,,,0.0578586689500238,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
541,109549708,1,109549709,17.511888967680907,positive,,,,0.0553866981611319,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
542,109708372,1,109708373,17.513336248677327,positive,,,,0.0539226810221447,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
543,1513360,1,1513361,13.229843563120635,positive,,,,0.0719137564642965,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
544,39639178,1,39639179,16.495328555808953,positive,,,,0.0572991505271071,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
545,3439528,1,3439529,14.050845101370722,positive,,,,0.067250622654454,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
546,109707406,1,109707407,17.51332744347653,positive,,,,0.0546180793996679,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
547,187428430,1,187428431,18.04890762917491,positive,,,,0.0533980768267338,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
548,187428028,1,187428029,18.04890548435393,positive,,,,0.0533775287472083,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
549,180642562,1,180642563,18.012030846706068,positive,,,,0.0527301641514067,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
550,7049820,1,7049821,14.768512784395195,positive,,,,0.0635646765148008,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
551,178893970,1,178893971,18.0023038475198,positive,,,,0.0530024887145839,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
552,40874502,1,40874503,16.526017028086365,positive,,,,0.0570161561593372,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
553,30819420,1,30819421,16.243655601177505,positive,,,,0.0587588750929464,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
554,180640798,1,180640799,18.012021081517933,positive,,,,0.05321805432487,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
555,108537550,1,108537551,17.502606763234606,positive,,,,0.0546192148320618,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
556,17641998,1,17641999,15.685792924117932,positive,,,,0.0598426521833724,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
557,3290148,1,3290149,14.00644341046985,positive,,,,0.0675498915325295,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
558,33912946,1,33912947,16.33930741684292,positive,,,,0.0574866140386708,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
559,179412616,3,179412683,35.01039767912757,positive,,,,0.0619950192191761,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
560,12421480,1,12421481,15.334937870516908,positive,,,,0.0622752181913237,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
561,33413668,1,33413669,16.32447562572338,positive,,,,0.0587642933105582,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
562,30819748,1,30819749,16.243666243760785,positive,,,,0.0580547828799747,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
563,179149510,1,179149511,18.003731272155274,positive,,,,0.0531911372632449,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
564,33919968,1,33919969,16.339514454972466,positive,,,,0.0572929033583325,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
565,108548482,1,108548483,17.50270747906425,positive,,,,0.0548290277819213,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
566,179410462,1,179410463,18.00518682807336,positive,,,,0.0529344425052005,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
567,187494808,1,187494809,18.04926171765816,positive,,,,0.0533769146537428,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
